X,Y,amenity,name,ele,addr:street,addr:housenumber,addr:postcode,addr:state,addr:city,website,phone,wikidata,wheelchair,operator,opening_hours,wikipedia,addr:country
-73.7236111,40.6188889975452,school,Torah Academy of Lawrence,7,,,,,,,,,,,,,
-73.6701395,40.5863762975452,school,Torah High School of Long Beach,0,,,,,,,,,,,,,
-73.9691815,40.6381138975452,school,Torah Vodaath High School,11,,,,,,,,,,,,,
-73.9908333,40.7422222975452,school,Touro College,12,,,,,,,,,,,,,
-73.722425,40.6191461975452,school,Town And Country School,8,,,,,,,,,,,,,
-73.626239,41.4842604975452,school,Towner School,142,,,,,,,,,,,,,
-75.3718389,42.6806278975452,school,Town School Number 3,387,,,,,,,,,,,,,
-75.3176688,42.7111833975452,school,Town School Number 9,375,,,,,,,,,,,,,
-75.1266667,42.1702778975452,school,Townsend Elementary School,367,,,,,,,,,,,,,
-75.4616667,43.2075000975452,school,Transfiguration Roman Catholic School,133,,,,,,,,,,,,,
-73.9991105,40.7148341975452,school,Transfiguration Roman Catholic School,,Mott Street,29,,,,,,,,,,,
-73.9558333,40.7055556975452,school,Transfiguration School,16,,,,,,,,,,,,,
-73.8609683,41.0675967975452,school,Transfiguration School,44,,,,,,,,,,,,,
-73.589017,40.6542690975452,school,Transfiguration School,6,,,,,,,,,,,,,
-73.815,41.7455556975452,school,Traver Road Primary School,71,,,,,,,,,,,,,
-74.0137514,41.6987045975452,school,Triboro School,172,,,,,,,,,,,,,
-76.5022327,43.4570850975452,school,Trinity Catholic School,102,,,,,,,,,,,,,
-74.8924206,44.9264383975452,school,Trinity Catholic School,73,,,,,,,,,,,,,
-73.5239457,40.7657440975452,school,Trinity Lutheran School,44,,,,,,,,,,,,,
-73.5898489,41.5720382975452,school,Trinity-Pawling School,172,,,,,,,,,,,,,
-77.5194416,43.1008962975452,school,Trinity School,140,,,,,,,,,,,,,
-78.7575308,42.8120034975452,school,Trinity School,216,,,,,,,,,,,,,
-73.9713889,40.7902778975452,school,Trinity School,34,,,,,,,,Q7842961,,,,,
-73.5241809,40.7657764975452,school,Trinity School,44,,,,,,,,,,,,,
-74.5390459,41.8487035975452,school,Tri Valley School,286,,,,,,,,,,,,,
-79.0492109,43.0989445975452,school,Trott Vocational School,184,,,,,,,,,,,,,
-77.792508,43.1886723975452,school,Trowbridge School,161,,,,,,,,,,,,,
-73.682138,42.7482571975452,school,Troy Prep Charter School,10,,,,,,,,,,,,,
-76.6533866,42.5371291975452,school,Trumansburg Elementary,,Whig Street,100,14886,NY,Trumansburg,http://www.tburgschools.org/,,,,Trumansburg Central School District,,,
-73.3258333,43.4502778975452,school,Truthville Christian Academy,104,,,,,,,,,,,,,
-76.4637658,42.4767661975452,school,TST BOCES,,,,,,,,,,,,,,
-73.812475,40.9429251975452,school,Tuckahoe High School,60,,,,,,,,Q7851026,,,,,
-73.812475,40.9429251975452,school,Tuckahoe Middle School,60,,,,,,,,,,,,,
-76.1103747,42.7966337975452,school,Tully Elementary School,,State Street,20,13159,NY,Tully,,,,,,,,US
-76.1140659,42.7964724975452,school,Tully Junior-Senior High School,,State Street,20,13159,NY,Tully,,,Q7852247,,,,,US
-78.8064223,42.9186691975452,school,Turner High School,196,,,,,,,,,,,,,
-74.9457128,43.3186798975452,school,Turner School,435,,,,,,,,,,,,,
-73.6667399,42.7903628975452,school,Turnpike Elementary School,,,,,,,,,,,,,,
-77.2312844,42.1004033975452,school,Tuscarora Elementary School,304,,,,,,,,,,,,,
-78.9436526,43.1597780975452,school,Tuscarora School,195,,,,,,,,,,,,,
-74.1945912,41.2092610975452,school,Tuxedo Park School,249,,,,,,,,,,,,,
-73.982639,40.7295465975452,school,Twelfth Street Academy,6,,,,,,,,,,,,,
-79.0330993,43.0975556975452,school,Twentyfourth Street School,176,,,,,,,,,,,,,
-79.0361552,43.1070000975452,school,Twentysecond Street School,179,,,,,,,,,,,,,
-73.5752778,40.6677778975452,school,Twin Oaks Country Day School,7,,,,,,,,,,,,,
-73.26056,40.7869400975452,school,Twin Pines Elementary School,33,,,,,,,,,,,,,
-74.8043561,44.9561610975452,school,Twin River School,69,,,,,,,,,,,,,
-73.8933333,40.6713889975452,school,UFT Elementary Charter School,10,,,,,,,,,,,,,
-74.0775923,41.8508226975452,school,Ulster County Community College,76,,,,,,,,,,,,,
-75.3347222,42.5813889975452,school,Unadilla Valley Central School,330,,,,,,,,,,,,,
-75.3091667,42.3266667975452,school,Unatego Elementary  School,308,Main Street,265,13849,NY,Unadilla,,,,,Unatego Central School District,,,
-73.7498539,41.0414861975452,school,Underhill Avenue School,68,,,,,,,,,,,,,
-77.8033426,43.2908937975452,school,Underwood School,90,,,,,,,,,,,,,
-73.9244444,42.0033333975452,school,Unification Theological Seminary,36,,,,,,,,,,,,,
-73.0820542,40.8125983975452,school,Union Avenue School,36,,,,,,,,,,,,,
-73.9279017,42.8172988975452,school,Union College,89,,,,,,,,,,,,,
-73.5815164,40.7062124975452,school,Uniondale High School,18,,,,,,,,,,,,,
-73.9916378,41.2022770975452,school,Union Free School,67,,,,,,,,,,,,,
-73.901222,41.5378531975452,school,Union Free School,67,,,,,,,,,,,,,
-73.8164478,40.9945195975452,school,Union Free School,87,,,,,,,,,,,,,
-78.7553462,42.9082246975452,school,Union Road School,200,,,,,,,,,,,,,
-76.0043644,43.5147924975452,school,Union School,165,,,,,,,,,,,,,
-72.3692503,41.1009327975452,school,Union School,4,,,,,,,,,,,,,
-73.9312477,41.8425929975452,school,Union School,4,,,,,,,,,,,,,
-74.4868075,43.1550710975452,school,Union School,491,,,,,,,,,,,,,
-74.6537786,43.8092308975452,school,Union School,541,,,,,,,,,,,,,
-76.6868926,42.8420128975452,school,Union Springs Academy,151,,,,,,,,,,,,,
-76.6921707,42.8506238975452,school,Union Springs Central School,131,,,,,,,,,,,,,
-73.9659718,40.7551017975452,school,United Nations School,12,,,,,,,,,,,,,
-74.1619444,41.3394444975452,school,United Talmudical Academy,198,,,,,,,,,,,,,
-74.0466667,41.1047222975452,school,United Talmudical Boys Academy,143,,,,,,,,,,,,,
-73.9119079,40.8148613975452,school,University Prep Charter High School,,Saint Ann's Avenue,600,10455,NY,Bronx,https://upchs.org/,+1-718-292-6543,,,,,,
-73.4383453,40.6737600975452,school,Unqua Elementary School,4,,,,,,,,,,,,,
-73.9180085,41.1028938975452,school,Upper Nyack Elementary School,41,North Broadway,336,10960,NY,Nyack,,,,,,,,
-73.6825214,41.0305157975452,school,Upper Ridge Road School,73,,,,,,,,,,,,,
-78.6808647,43.1508907975452,school,Upson School,192,,,,,,,,,,,,,
-73.7594444,41.8333333975452,school,Upton Lake Christian School,93,,,,,,,,,,,,,
-73.8179727,40.8266551975452,school,Urban Assembly School For Civic Engagement,7,,,,,,,,,,,,,
-73.9823975,40.6348918975452,school,Urban Assembly School For Criminal Justice,,16th Avenue,4200,11204,New York,Brooklyn,http://www.uascriminaljustice.org/,+1 718 438 3893,,,,,,
-73.8655659,40.8624468975452,school,Urban Assembly School For Wildlife Conservation,37,,,,,,,,,,,,,
-73.8185333,40.8273329975452,school,Urban Institute of Mathematics,7,,,,,,,,,,,,,
-73.9179157,41.3006495975452,school,Uriah Hill Early Childhood Center,45,,,,,,,,,,,,,
-73.9198591,40.8303783975452,school,Ursuline Academy,30,,,,,,,,,,,,,
-73.7970773,40.9487097975452,school,Ursuline School,51,,,,,,,,Q7771829,,,,,
-75.273221,43.0784030975452,school,Utica Catholic Academy,184,,,,,,,,,,,,,
-75.228261,43.1017041975452,school,Utica School of Commerce,133,,,,,,,,,,,,,
-74.2166667,41.5241667975452,school,Valley Central High School,123,,,,,,,,,yes,,,,
-74.2188889,41.5241667975452,school,Valley Central Middle School,123,,,,,,,,,yes,,,,
-73.9436111,41.1188889975452,school,Valley Cottage Elementary School,48,,,,,,,,,,,,,
-75.8101906,42.0611879975452,school,Valley School,264,,,,,,,,,,,,,
-73.6742969,40.6870469975452,school,Valley Stream North High School,12,,,,,,,,,,,,,
-73.7137425,40.6539924975452,school,Valley Stream South High School,3,,,,,,,,,,,,,
-75.0461111,42.4561111975452,school,Valleyview Elementary School,354,,,,,,,,,,,,,
-76.3424321,43.1542341975452,school,Van Buren School,120,,,,,,,,,,,,,
-79.3839338,42.4467242975452,school,Van Buren School,189,,,,,,,,,,,,,
-73.966236,42.7917432975452,school,Van Corlaer Elementary School,103,,,,,,,,,,,,,
-76.1527331,43.0070758975452,school,Van Duyn Elementary School,128,Loomis Avenue,401,13207,NY,Syracuse,http://www.syracusecityschools.com/districtpage.cfm?pageid=176,315 435 4660,,,,,,US
-73.9597315,40.7652958975452,school,Vanguard High School,17,,,,,,,,,,,,,
-73.6875,42.7683333975452,school,Van Schaick Island School,0,,,,,,,,,,,,,
-73.5047222,40.8136111975452,school,Variety Child Learning Center,60,,,,,,,,,,,,,
-73.8780556,41.6444444975452,school,Vassar Road Elementary School,53,,,,,,,,,,,,,
-73.8641667,42.7547222975452,school,Veeder Elementary School,91,,,,,,,,,,,,,
-75.5683333,43.1155556975452,school,Vernon-Verona-Sherrill Senior High School,175,,,,,,,,,,,,,
-78.9349965,43.0370173975452,school,Veronica E. Connor Middle School,,,,,,,,,,,,,,
-75.9543642,42.0845197975452,school,Vestal Hills School,300,,,,,,,,,,,,,
-76.0138751,42.0878311975452,school,Vestal Middle School,,,,,,,,,,,,,,
-74.1641959,41.3251143975452,school,Veyoel Moshe Satmar Boys School,,Larkin Drive,23-25 ,,,,,,,,,,,
-73.9175786,40.6335711975452,school,Victory Collegiate High School,4,,,,,,,,,,,,,
-73.5529027,41.8931485975452,school,Viewpoint School,264,,,,,,,,,,,,,
-73.4969339,40.8208441975452,school,Village Elementary School,73,,,,,,,,,,,,,
-73.7366667,40.8030556975452,school,Village School,24,,,,,,,,,,,,,
-73.9031931,41.2898161975452,school,Villa Loretto School,134,,,,,,,,,,,,,
-78.7983663,42.9103359975452,school,Villa Maria Academy,198,,,,,,,,,,,,,
-73.6805556,40.8147222975452,school,Vincent Smith School,48,,,,,,,,,,,,,
-74.1092981,41.1425350975452,school,Viola Elementary School,,,,,,,,,,,,,,
-73.7776326,41.0617636975452,school,Virginia Road Elementary School,65,,,,,,,,,,,,,
-78.8094776,42.8903360975452,school,Visitation School,185,,,,,,,,,,,,,
-77.6708356,43.0367293975452,school,Vollmer Learning Center,191,,,,,,,,,,,,,
-74.3426333,42.8689631975452,school,Voorhees School,262,,,,,,,,,,,,,
-73.9363889,42.6488889975452,school,Voorheesville Elementary School,101,,,,,,,,,,,,,
-73.9629364,42.6414522975452,school,Voorheesville Middle School,,,,,,,,,,,,,,
-74.1740188,42.9353524975452,school,Vrooman Avenue Apartments,140,,,,,,,,,,,,,
-75.5693455,43.1156246975452,school,VVS Central School,175,,,,,,,,,,,,,
-75.5335617,44.6656174975452,school,Wadhams Hall Seminary,92,,,,,,,,,,,,,
-76.2233056,43.0416331975452,school,Walberta Park School,152,,,,,,,,,,,,,
-74.1908333,41.5594444975452,school,Walden Elementary School,113,,,,,,,,,,,,,
-73.6534628,40.7184351975452,school,Waldorf School,23,,,,,,,,,,,,,
-73.7758333,43.0847222975452,school,Waldorf School of Saratoga Springs,92,,,,,,,,,,,,,
-78.5186335,42.7633935975452,school,Wales School,300,,,,,,,,,,,,,
-74.4548799,41.4689827975452,school,Wallkill School Number 18,222,,,,,,,,,,,,,
-74.1680556,41.6102778975452,school,Wallkill Senior High School,118,,,,,,,,,,,,,
-73.5804052,40.7073235975452,school,Walnut Street School,18,,,,,,,,,,,,,
-76.4277146,43.3267351975452,school,Walradt Street School,122,,,,,,,,,,,,,
-77.7190413,43.1409853975452,school,Walt Disney School,173,,,,,,,,,,,,,
-73.6665093,42.2981420975452,school,Waltermire School,124,,,,,,,,,,,,,
-73.8584695,41.2792607975452,school,Walter Panas High School,168,,,,,,,,Q7965781,,,,,
-73.8964685,40.8701955975452,school,Walton High School,42,,,,,,,,Q7966759,,,,,
-75.1244092,42.1628657975452,school,Walton Junior-Senior High School,379,,,,,,,,,,,,,
-74.6882,42.9006284975452,school,Walts School,213,,,,,,,,,,,,,
-73.4259545,40.8270431975452,school,Walt Whitman High School,62,West Hills Road,301,11746,NY,Huntington Station,,,,,South Huntington School District,,,
-73.4663931,40.8144444975452,school,Walt Whitman School,81,,,,,,,,,,,,,
-73.8781909,41.6445380975452,school,Wappinger New Elementary School,53,,,,,,,,,,,,,
-73.9175,41.5877778975452,school,Wappingers Falls Junior High School,50,,,,,,,,,,,,,
-78.7464212,42.1661743975452,school,Ward 1 School,419,,,,,,,,,,,,,
-77.6977823,43.1692285975452,school,Warren Harding School,164,,,,,,,,,,,,,
-73.9151654,41.7055657975452,school,Warring Magnet Academy of Science and Technology,55,,,,,,,,,,,,,
-74.3884877,41.2537054975452,school,Warwick Valley High School,165,,,,,,,,,,,,,
-74.3866667,41.2541667975452,school,Warwick Valley Middle School,161,,,,,,,,,,,,,
-73.7204167,40.6757678975452,school,Washington Avenue Elementary School,7,,,,,,,,,,,,,
-75.6563889,43.0916667975452,school,Washington Avenue School,133,,,,,,,,,no,,,,
-73.927478,40.8599734975452,school,Washington Heights Academy,12,,,,,,,,,,,,,
-73.9423951,42.8067151975452,school,Washington Irving Educational Center,105,,,,,,,,,,,,,
-73.8601351,41.0731522975452,school,Washington Irving Intermediate School,46,,,,,,,,,,,,,
-77.6977819,43.1292287975452,school,Washington Irving School,172,,,,,,,,,,,,,
-79.2325478,42.1111691975452,school,Washington Junior High School,448,,,,,,,,,,,,,
-73.586878,40.6801011975452,school,Washington-Rose Elementary School,12,,,,,,,,,,,,,
-75.2559982,43.0981254975452,school,Washington School,149,,,,,,,,,,,,,
-78.8253108,42.8125587975452,school,Washington School,179,,,,,,,,,,,,,
-73.6231842,40.7156571975452,school,Washington School,20,,,,,,,,,,,,,
-73.787355,40.9095437975452,school,Washington School,30,,,,,,,,,,,,,
-73.858469,41.1656509975452,school,Washington School,68,,,,,,,,Q7972172,,,,,
-75.505,44.6888889975452,school,Washington School,93,,,,,,,,,,,,,
-73.6681903,40.7123687975452,school,Washington Street School,20,,,,,,,,,,,,,
-78.449187,42.0806205975452,school,Washington West Elementary School,432,,,,,,,,,,,,,
-73.5591102,41.7706798975452,school,Wassaic State School,178,,,,,,,,,,,,,
-73.6991129,41.7852106975452,school,Was Saint Joseph's School,,,,,,,,,,,,,,
-73.6836021,42.8127671975452,school,Waterford-Halfmoon Elementary School and Junior/Senior High School,,Middletown Road,125,12188,NY,Waterford,,,,,,,,
-76.8688889,42.9127778975452,school,Waterloo Senior High School,145,,,,,,,,,,,,,
-76.4233333,42.9550000975452,school,Waterman Elementary School,304,,,,,,,,,,,,,
-75.3927778,42.9238889975452,school,Waterville High School,383,,,,,,,,,,,,,
-73.7105556,42.7372222975452,school,Watervliet Elementary School,14,,,,,,,,,,,,,
-73.7158333,42.7316667975452,school,Watervliet Junior-Senior High School,26,,,,,,,,,,,,,
-76.8652778,42.3725000975452,school,Watkins Glen Elementary School,140,,,,,,,,,,,,,
-76.8647222,42.3741667975452,school,Watkins Glen High School,141,,,,,,,,,,,,,
-76.1271387,42.0735105975452,school,Watson Elementary School,336,,,,,,,,,,,,,
-73.64972,40.6658300975452,school,Watson Elementary School,7,,,,,,,,,,,,,
-75.2441667,43.0875000975452,school,Watson Williams Elementary School,165,,,,,,,,,,,,,
-73.67667,40.6375000975452,school,Waverly Park Elementary School,3,,,,,,,,,,,,,
-73.8165223,40.9531541975452,school,Waverly School,70,,,,,,,,,,,,,
-75.5458333,43.0722222975452,school,W A Wettel Elementary School,195,,,,,,,,,,,,,
-73.69833,40.6855600975452,school,Wayside Elementary School,12,,,,,,,,,,,,,
-73.9075851,40.7066040975452,school,wBees Forest School,,St. John's Road,20,,,,,,,,,,,
-73.943841,40.7206573975452,school,WeBees,,Meeker Avenue,517,,,,,,,,,,,
-77.4737646,43.1857237975452,school,Webster Montessori School,,Five Mile Line Rd,1310,14580,NY,Webster,,,,,,,,
-73.5358333,41.8880556975452,school,Webutuck Elementary School,243,,,,,,,,,,,,,
-73.5358333,41.8861111975452,school,Webutuck Middle School-High School,250,,,,,,,,,,,,,
-76.5574416,43.0506215975452,school,Weedsport Elementary School,133,,,,,,,,,,,,,
-76.5527778,43.0491667975452,school,Weedsport Junior-Senior High School,136,,,,,,,,,,,,,
-73.3167475,40.7384722975452,school,Weeks Road School,14,,,,,,,,,,,,,
-75.7754674,42.0995214975452,school,Weeks School,351,,,,,,,,,,,,,
-73.5429045,40.6753793975452,school,Wellington Mepham High School,9,,,,,,,,,,,,,
-76.0019703,43.0226694975452,school,Wellwood Middle School,170,South Manlius Street,700,13066,NY,Manlius,,,,,,,,US
-73.3431758,40.6984329975452,school,West Babylon School,6,,,,,,,,,,,,,
-73.5858334,40.7666666975452,school,Westbury Friends School,36,,,,,,,,,,,,,
-73.5873494,40.7692671975452,school,Westbury High School,39,,,,,,,,,,,,,
-73.5847222,40.7630556975452,school,Westbury Middle School,36,,,,,,,,,,,,,
-73.5678714,40.7602610975452,school,Westbury School,38,,,,,,,,,,,,,
-73.7245751,40.9342655975452,school,Westchester Day School,5,,,,,,,,,,,,,
-73.69667,40.5869400975452,school,West Elementary School,0,,,,,,,,,yes,,,,
-78.8651212,42.8922692975452,school,Western New York Maritime Charter School,,,,,,,,,,,,,,
-75.1691667,43.0758333975452,school,West Frankfort School,157,,,,,,,,,,,,,
-73.37972,40.6797200975452,school,West Gates Avenue Elementary School,3,,,,,,,,,,,,,
-76.2657615,43.0397885975452,school,West Genesee High School,182,West Genesee Street,5201,13031,NY,Camillus,https://westgenesee.org/WGHS/wghs_home.cfm,315 487 4592,,,,,,US
-76.2713981,43.0442758975452,school,West Genesee Middle School,,Sanderson Drive,500,13031,NY,Camillus,https://westgenesee.org/WGMS/wgms_home.cfm,,,,,,,US
-73.9811111,41.2127778975452,school,West Haverstraw Elementary School,23,,,,,,,,,,,,,
-73.6612068,40.6929529975452,school,West Hempstead High School,14,,,,,,,,,,,,,
-73.6611111,40.6938889975452,school,West Hempstead Middle School,14,,,,,,,,,,,,,
-76.2021482,43.0300663975452,school,Westhill Central High School,147,,,,,,,,,,,,,
-75.9385327,42.5645145975452,school,West Hill School,418,,,,,,,,,,,,,
-75.0452778,43.0150000975452,school,West Hill School,,,,,,,,,,,,,,
-73.4190098,40.8217654975452,school,West Hills School,53,,,,,,,,,,,,,
-73.4240099,40.8287098975452,school,West Hills School,54,,,,,,,,,,,,,
-75.4655,43.4600000975452,school,West Leyden Elementary School,461,,,,,,,,,,,,,
-73.8611111,42.6855556975452,school,Westmere Elementary School,86,,,,,,,,,,,,,
-73.2952432,40.7568819975452,school,West Middle School,18,,,,,,,,,,,,,
-75.3174438,43.1227642975452,school,Westmoreland Elementary School,,,,,,,,,,,Whitesboro School District,,,
-73.9756717,41.0937155975452,school,West Nyack Elementary School,43,,,,,,,,,,,,,
-73.7903507,41.1918341975452,school,West Orchard School,108,,,,,,,,,,,,,
-75.9780556,42.1163889975452,school,Westover School,254,,,,,,,,,,,,,
-73.4446442,44.1861903975452,school,Westport Central School,,,,,,,,,,,,,,
-77.6861156,43.2139505975452,school,West Ridge School,122,,,,,,,,,,,,,
-73.8425,41.7483333975452,school,West Road-D'Aquanni Intermediate School,71,,,,,,,,,,,,,
-73.0977778,40.7300000975452,school,West Sayville Christian School,5,,,,,,,,,,,,,
-78.7739919,42.8325115975452,school,West Senior High School,,,,,,,,,,,,,,
-76.1651738,43.0445953975452,school,Westside Academy at Blodgett,121,Oswego Street,312,13204,NY,Syracuse,http://www.syracusecityschools.com/districtpage.cfm?pageid=317,315 435 4386,,,,,,US
-75.4816044,44.3286725975452,school,West Side Elementary School,132,,,,,,,,,,,,,
-73.4762334,40.8545430975452,school,West Side School,64,,,,,,,,,,,,,
-74.1998529,42.9461855975452,school,West Spring Street School,96,,,,,,,,,,,,,
-76.9966667,42.8652778975452,school,West Street Elementary School,169,,,,,,,,,,,,,
-74.2985106,44.8561594975452,school,West Street Elementary School,198,,,,,,,,,,,,,
-74.0309744,41.5028716975452,school,West Street School,53,,,,,,,,,,,,,
-76.219927,43.1484008975452,school,Wetzel Road School,124,,,,,,,,,,,,,
