X,Y,tourism,name,addr:street,addr:housenumber,addr:postcode,website,addr:city,information,addr:state,operator,phone,description,wikidata,ele,artwork_type,hiking,wheelchair,name:en,internet_access,opening_hours,wikipedia,artist_name,email,addr:country,start_date,amenity,attraction,direction_south,direction_southwest,direction_northeast,direction_southeast,direction_west,direction_north,smoking,board_type,direction_east,internet_access:fee,direction_northwest,ref,rooms
-73.8483782,40.7453104975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9599538,40.7103966975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9528578,40.7197202975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9611871,40.7422194975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.467838,40.7529634975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4663282,40.7539930975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4683274,40.7540438975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.1661785,40.9227568975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.3762664,40.9052756975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4016597,40.9059136975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.387662,40.9264139975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7498898,40.8097899975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8686627,40.8063825975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8715804,40.8207697975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8773538,40.8454152975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8784941,40.8474014975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8780381,40.8491708975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8773568,40.8498402975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8802209,40.8499579975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9299788,40.8734158975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9298484,40.8738604975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8971807,40.8896634975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8777702,40.9270043975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8864571,40.9798525975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0370486,40.6391368975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0370324,40.6391595975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0372475,40.6391997975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.037233,40.6392243975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0374465,40.6392677975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0374371,40.6392871975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0380759,40.6394844975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0380827,40.6394579975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0382834,40.6395168975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.038274,40.6395466975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0384875,40.6395829975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0384738,40.6396063975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.2639915,41.1293406975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8452585,41.0172542975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8454973,41.0173109975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8452088,41.0181101975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8455028,41.0246277975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9150996,41.0299382975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9139517,41.0314468975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7562829,41.0797518975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5938446,41.2482599975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5832939,41.2555311975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5768224,41.2597913975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5865435,41.2596706975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5941927,41.2596183975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9226396,41.2699246975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.925016,41.2701262975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9897061,41.3098344975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9897322,41.3150341975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.829092,41.4616963975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9888234,41.4557804975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9855607,41.4913821975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9840131,41.4981605975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9482305,41.5449490975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9152531,41.6012085975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9954669,41.8371570975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.088811,41.2748179975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0599367,41.2952375975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.6081578,41.4121532975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.5739408,41.4413367975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.474597,41.5863265975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.4473473,41.6049540975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.4509828,41.6177436975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.4520207,41.6196281975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0930967,41.7434890975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0930998,41.7436689975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2333796,41.7252651975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2314987,41.7263741975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2368155,41.7286762975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.1957121,41.7446723975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2446103,41.7345435975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2863624,41.7106846975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.3749813,41.7388752975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.5334638,41.6892866975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0956667,41.7510471975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0854649,41.8225341975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0983756,41.8428235975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2729441,41.7803791975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2732717,41.7803194975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2731577,41.7804153975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.667915,41.7638875975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.6656378,41.7664743975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.5172407,41.9238413975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9414492,42.0404063975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9193022,42.0833995975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.65114,42.2451012975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8859488,42.1587406975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7442968,42.6534970975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7347179,42.6737091975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7347878,42.6779599975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7048577,42.7098318975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8079984,42.6641595975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7814729,42.6792159975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.679013,42.7844269975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8238906,42.7776654975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8474865,42.8027443975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8480122,42.8029843975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8491871,42.8033542975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7766479,42.8774957975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.22144,42.0238696975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0932375,42.0850234975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.2034361,42.1596272975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.5946951,42.0454727975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.6811025,42.0500100975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.6168613,42.4078682975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.7794267,42.0199389975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.3331393,42.7399203975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9230082,42.8319394975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9930229,42.9322261975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.8435207,42.9780244975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.8436548,42.9786111975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9744059,42.9982324975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7686017,43.2207625975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6650199,43.2923101975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7121982,43.4253292975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6618411,43.4740807975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6614978,43.4752018975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.828817,43.4339740975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6547023,43.5551259975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5774845,43.5770836975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5773708,43.5773447975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5796402,43.5770414975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6058081,43.5769805975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5770125,43.5788401975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5769202,43.5793647975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5994564,43.5802898975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5983409,43.5819862975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5047307,43.6423722975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.6714247,43.1549785975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.6713813,43.1550778975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.67131,43.1552111975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.6712605,43.1553015975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.6712217,43.1553603975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.6711491,43.1554783975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.5546154,42.0091294975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.3332405,42.3906693975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.8501539,42.3450289975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.5212789,42.4166597975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1454644,42.7149513975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.4155549,42.6985037975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.5015858,42.5368848975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1528225,42.9959864975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.9056247,42.7316249975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.6943733,42.4759026975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.0116357,42.5886108975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.0163534,42.5874807975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.0470049,42.5810092975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.4226077,42.9179236975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.3839534,42.9250217975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8567751,42.8471195975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8568194,42.8471372975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8569414,42.8471372975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8575288,42.8471067975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8788299,42.8756347975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.9030409,42.9142823975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.9087855,42.9397124975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.9438816,42.9691899975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0422617,42.6891344975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0428503,42.6891896975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0432579,42.6910732975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.9861489,43.2732674975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.9225019,43.2835499975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.9223667,43.2837641975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.9225854,43.2841142975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.922428,43.2841771975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.9222826,43.2842755975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.4241955,43.0622988975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.425125,43.0664529975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.6748788,43.0836633975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.618735,43.2140217975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.0758457,43.7235282975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.077742,43.7234719975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.2897406,43.8637665975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7290776,43.0853919975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7348662,43.0864783975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8432482,43.0194503975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8565326,43.0225200975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8627715,43.0234488975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8632181,43.0235437975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8642312,43.0235870975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8207756,43.0518854975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8221087,43.0518051975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.9069819,43.0107825975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8297016,43.1612980975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8374504,43.3073867975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8402402,43.3120461975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8437163,43.3123194975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8442331,43.3121610975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8439075,43.3123297975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8460176,43.3124566975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8469152,43.3120492975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0600029,43.1249938975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0626553,43.1184134975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0642765,43.1195116975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0591901,43.1251700975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0590144,43.1252757975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.0598914,43.1250819975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5368363,44.0897913975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8743156,44.2259644975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8753375,44.2256761975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9443074,44.2434236975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9225277,44.3451687975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9797411,44.6575872975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9797837,44.6575765975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9854492,44.6660010975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9853507,44.6660494975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9854738,44.6660769975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9894923,44.6695270975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9896494,44.6695329975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9898335,44.6695312975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.9962629,44.6725191975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.99625,44.6725477975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.1652857,44.5701487975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.1637254,44.5706828975452,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4482797,44.7099405975452,Private,Private,,,,,,,,Georgia Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0038925,40.7596520975452,sightseeing,City Sightseeing New York,12th Avenue,455,10018,https://www.citysightseeingnewyork.com/,New York,,NY,,+1 212 4457599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.988436,40.7564416975452,sightseeing,CitySights NY,West 42nd Street,234,10036,https://www.citysightsny.com/,New York,,NY,,+1 212 8122700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4207246,40.7524916975452,theme_park,Adventureland,Broadhollow Road,2245,11735,,East Farmingdale,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.5165431,43.2278506975452,theme_park,Peterpaul Recreation Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8187454,40.5842717975452,theme_park,Rockaway Playland (historical),,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.7290115,43.1960943975452,theme_park,Sylvan Beach Amusement Park,Bridge Street,112,13157,,Sylvan Beach,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
